E095879	link	E246250	1.00
E246250	link	E095879	1.00
E995793	link	E766259	1.00
E766259	link	E995793	1.00
E079692	link	E436239	1.00
E436239	link	E079692	1.00
E220021	link	E976720	1.00
E976720	link	E220021	1.00
E137430	link	E282737	1.00
E282737	link	E137430	1.00
E649170	link	E675594	1.00
E675594	link	E649170	1.00
E681456	link	E606806	1.00
E606806	link	E681456	1.00
E386147	link	E876407	1.00
E876407	link	E386147	1.00
E961348	link	E019549	1.00
E019549	link	E961348	1.00
E190779	link	E578862	1.00
E578862	link	E190779	1.00
E343279	link	E592451	1.00
E592451	link	E343279	1.00
E931660	link	E428940	1.00
E428940	link	E931660	1.00
E321472	link	E751257	1.00
E751257	link	E321472	1.00
E137143	link	E804115	1.00
E804115	link	E137143	1.00
E369918	link	E732289	1.00
E732289	link	E369918	1.00
E244298	link	E952602	1.00
E952602	link	E244298	1.00
E714971	link	E764700	1.00
E764700	link	E714971	1.00
E523269	link	E448322	1.00
E448322	link	E523269	1.00
E352564	link	E455331	1.00
E455331	link	E352564	1.00
E357470	link	E518291	1.00
E518291	link	E357470	1.00
E110994	link	E391609	1.00
E391609	link	E110994	1.00
E730253	link	E275240	1.00
E275240	link	E730253	1.00
E131722	link	E407329	1.00
E407329	link	E131722	1.00
E419856	link	E722682	1.00
E722682	link	E419856	1.00
E289308	link	E695794	1.00
E695794	link	E289308	1.00
E831601	link	E286483	1.00
E286483	link	E831601	1.00
E687742	link	E577488	1.00
E577488	link	E687742	1.00
E833071	link	E499203	1.00
E499203	link	E833071	1.00
E907252	link	E726630	1.00
E726630	link	E907252	1.00
E745485	link	E114024	1.00
E114024	link	E745485	1.00
E641044	link	E367344	1.00
E367344	link	E641044	1.00
E792388	link	E213405	1.00
E213405	link	E792388	1.00
E706187	link	E410477	1.00
E410477	link	E706187	1.00
E821321	link	E034505	1.00
E034505	link	E821321	1.00
E596449	link	E990435	1.00
E990435	link	E596449	1.00
E886325	link	E789328	1.00
E789328	link	E886325	1.00
E291722	link	E486831	1.00
E486831	link	E291722	1.00
E085597	link	E552215	1.00
E552215	link	E085597	1.00
E255753	link	E830411	1.00
E830411	link	E255753	1.00
E270710	link	E422113	1.00
E422113	link	E270710	1.00
E108618	link	E747222	1.00
E747222	link	E108618	1.00
E390412	link	E123532	1.00
E123532	link	E390412	1.00
E356659	link	E365901	1.00
E365901	link	E356659	1.00
E277729	link	E122201	1.00
E122201	link	E277729	1.00
E060087	link	E872045	1.00
E872045	link	E060087	1.00
E039884	link	E571342	1.00
E571342	link	E039884	1.00
E796066	link	E865634	1.00
E865634	link	E796066	1.00
E704059	link	E584468	1.00
E584468	link	E704059	1.00
E472007	link	E303540	1.00
E303540	link	E472007	1.00
E800128	link	E773343	1.00
E773343	link	E800128	1.00
E549600	link	E022454	1.00
E022454	link	E549600	1.00
E741242	link	E076873	1.00
E076873	link	E741242	1.00
E955314	link	E197365	1.00
E197365	link	E955314	1.00
E672964	link	E590629	1.00
E590629	link	E672964	1.00
E330336	link	E689976	1.00
E689976	link	E330336	1.00
E289364	link	E063308	1.00
E063308	link	E289364	1.00
E081008	link	E155183	1.00
E155183	link	E081008	1.00
E694891	link	E819160	1.00
E819160	link	E694891	1.00
E720115	link	E725540	1.00
E725540	link	E720115	1.00
E934611	link	E443455	1.00
E443455	link	E934611	1.00
E033262	link	E633760	1.00
E633760	link	E033262	1.00
E547895	link	E330958	1.00
E330958	link	E547895	1.00
E052378	link	E949292	1.00
E949292	link	E052378	1.00
E167793	link	E381251	1.00
E381251	link	E167793	1.00
E690929	link	E040710	1.00
E040710	link	E690929	1.00
E199111	link	E781448	1.00
E781448	link	E199111	1.00
E995234	link	E711792	1.00
E711792	link	E995234	1.00
E643503	link	E770734	1.00
E770734	link	E643503	1.00
E460001	link	E271099	1.00
E271099	link	E460001	1.00
E284281	link	E959503	1.00
E959503	link	E284281	1.00
E799279	link	E841289	1.00
E841289	link	E799279	1.00
E900690	link	E236970	1.00
E236970	link	E900690	1.00
E151346	link	E244758	1.00
E244758	link	E151346	1.00
E153817	link	E091253	1.00
E091253	link	E153817	1.00
E170192	link	E511225	1.00
E511225	link	E170192	1.00
E017821	link	E755495	1.00
E755495	link	E017821	1.00
E860262	link	E360991	1.00
E360991	link	E860262	1.00
E480188	link	E775131	1.00
E775131	link	E480188	1.00
E960721	link	E733758	1.00
E733758	link	E960721	1.00
E467247	link	E742537	1.00
E742537	link	E467247	1.00
E259094	link	E261740	1.00
E261740	link	E259094	1.00
E201542	link	E327634	1.00
E327634	link	E201542	1.00
E412647	link	E112931	1.00
E112931	link	E412647	1.00
E197909	link	E990402	1.00
E990402	link	E197909	1.00
E612861	link	E461937	1.00
E461937	link	E612861	1.00
E077636	link	E091126	1.00
E091126	link	E077636	1.00
E298260	link	E476006	1.00
E476006	link	E298260	1.00
E452171	link	E297021	1.00
E297021	link	E452171	1.00
E224904	link	E036415	1.00
E036415	link	E224904	1.00
E147957	link	E256155	1.00
E256155	link	E147957	1.00
E771679	link	E894677	1.00
E894677	link	E771679	1.00
E209219	link	E324393	1.00
E324393	link	E209219	1.00
E280723	link	E519342	1.00
E519342	link	E280723	1.00
E241318	link	E145071	1.00
E145071	link	E241318	1.00
E774891	link	E154248	1.00
E154248	link	E774891	1.00
E459154	link	E484481	1.00
E484481	link	E459154	1.00
E238649	link	E960307	1.00
E960307	link	E238649	1.00
E845334	link	E089066	1.00
E089066	link	E845334	1.00
E705874	link	E016024	1.00
E016024	link	E705874	1.00
E408175	link	E011032	1.00
E011032	link	E408175	1.00
E637884	link	E197216	1.00
E197216	link	E637884	1.00
E020882	link	E952643	1.00
E952643	link	E020882	1.00
E567417	link	E632537	1.00
E632537	link	E567417	1.00
E934288	link	E029832	1.00
E029832	link	E934288	1.00
E661316	link	E928260	1.00
E928260	link	E661316	1.00
E261090	link	E369867	1.00
E369867	link	E261090	1.00
E928109	link	E119264	1.00
E119264	link	E928109	1.00
E947266	link	E147070	1.00
E147070	link	E947266	1.00
E317903	link	E256364	1.00
E256364	link	E317903	1.00
E419355	link	E880907	1.00
E880907	link	E419355	1.00
E689349	link	E369564	1.00
E369564	link	E689349	1.00
E781284	link	E898086	1.00
E898086	link	E781284	1.00
E209003	link	E899545	1.00
E899545	link	E209003	1.00
E169086	link	E865275	1.00
E865275	link	E169086	1.00
E690214	link	E801384	1.00
E801384	link	E690214	1.00
E901187	link	E085723	1.00
E085723	link	E901187	1.00
E849582	link	E496098	1.00
E496098	link	E849582	1.00
E751768	link	E090005	1.00
E090005	link	E751768	1.00
E863638	link	E206451	1.00
E206451	link	E863638	1.00
E850867	link	E410696	1.00
E410696	link	E850867	1.00
E690699	link	E096718	1.00
E096718	link	E690699	1.00
E084776	link	E721989	1.00
E721989	link	E084776	1.00
E704861	link	E262331	1.00
E262331	link	E704861	1.00
E331889	link	E694370	1.00
E694370	link	E331889	1.00
E251251	link	E527785	1.00
E527785	link	E251251	1.00
E880494	link	E635656	1.00
E635656	link	E880494	1.00
E641681	link	E734718	1.00
E734718	link	E641681	1.00
E543102	link	E676359	1.00
E676359	link	E543102	1.00
E175275	link	E722045	1.00
E722045	link	E175275	1.00
E078363	link	E413331	1.00
E413331	link	E078363	1.00
E346821	link	E157609	1.00
E157609	link	E346821	1.00
E212361	link	E393618	1.00
E393618	link	E212361	1.00
E309002	link	E366312	1.00
E366312	link	E309002	1.00
E644512	link	E201145	1.00
E201145	link	E644512	1.00
E748502	link	E363666	1.00
E363666	link	E748502	1.00
E832679	link	E566482	1.00
E566482	link	E832679	1.00
E443927	link	E543847	1.00
E543847	link	E443927	1.00
E781128	link	E379363	1.00
E379363	link	E781128	1.00
E756669	link	E824304	1.00
E824304	link	E756669	1.00
E455021	link	E432867	1.00
E432867	link	E455021	1.00
E211586	link	E852669	1.00
E852669	link	E211586	1.00
E941527	link	E662500	1.00
E662500	link	E941527	1.00
E145048	link	E528085	1.00
E528085	link	E145048	1.00
E128366	link	E663483	1.00
E663483	link	E128366	1.00
E206350	link	E069806	1.00
E069806	link	E206350	1.00
E966269	link	E675561	1.00
E675561	link	E966269	1.00
E377973	link	E011188	1.00
E011188	link	E377973	1.00
E248411	link	E124696	1.00
E124696	link	E248411	1.00
E641730	link	E783503	1.00
E783503	link	E641730	1.00
E587178	link	E245375	1.00
E245375	link	E587178	1.00
E474791	link	E623305	1.00
E623305	link	E474791	1.00
E402597	link	E858607	1.00
E858607	link	E402597	1.00
E997752	link	E769423	1.00
E769423	link	E997752	1.00
E794788	link	E877784	1.00
E877784	link	E794788	1.00
E660349	link	E443590	1.00
E443590	link	E660349	1.00
E017644	link	E925608	1.00
E925608	link	E017644	1.00
E295221	link	E347230	1.00
E347230	link	E295221	1.00
E362578	link	E144804	1.00
E144804	link	E362578	1.00
E306052	link	E358008	1.00
E358008	link	E306052	1.00
E070568	link	E115031	1.00
E115031	link	E070568	1.00
E592075	link	E003688	1.00
E003688	link	E592075	1.00
E991672	link	E954170	1.00
E954170	link	E991672	1.00
E971926	link	E373320	1.00
E373320	link	E971926	1.00
E302952	link	E136611	1.00
E136611	link	E302952	1.00
E698896	link	E231507	1.00
E231507	link	E698896	1.00
E473632	link	E850962	1.00
E850962	link	E473632	1.00
E397404	link	E955121	1.00
E955121	link	E397404	1.00
E795234	link	E205619	1.00
E205619	link	E795234	1.00
E012567	link	E170030	1.00
E170030	link	E012567	1.00
E724674	link	E402048	1.00
E402048	link	E724674	1.00
E737531	link	E739541	1.00
E739541	link	E737531	1.00
E264349	link	E523676	1.00
E523676	link	E264349	1.00
E306963	link	E546645	1.00
E546645	link	E306963	1.00
E498390	link	E434429	1.00
E434429	link	E498390	1.00
E754349	link	E567705	1.00
E567705	link	E754349	1.00
E238530	link	E281555	1.00
E281555	link	E238530	1.00
E401934	link	E377474	1.00
E377474	link	E401934	1.00
E661285	link	E112321	1.00
E112321	link	E661285	1.00
