E816223	link	E988459	1.00
E988459	link	E816223	1.00
E743830	link	E315471	1.00
E315471	link	E743830	1.00
E922739	link	E004991	1.00
E004991	link	E922739	1.00
E891397	link	E299673	1.00
E299673	link	E891397	1.00
E220763	link	E515276	1.00
E515276	link	E220763	1.00
E450080	link	E219761	1.00
E219761	link	E450080	1.00
E058336	link	E072727	1.00
E072727	link	E058336	1.00
E880644	link	E186449	1.00
E186449	link	E880644	1.00
E036693	link	E879523	1.00
E879523	link	E036693	1.00
E716315	link	E311280	1.00
E311280	link	E716315	1.00
E326460	link	E607929	1.00
E607929	link	E326460	1.00
E061173	link	E012880	1.00
E012880	link	E061173	1.00
E507368	link	E361188	1.00
E361188	link	E507368	1.00
E584723	link	E642916	1.00
E642916	link	E584723	1.00
E432345	link	E994590	1.00
E994590	link	E432345	1.00
E751020	link	E933093	1.00
E933093	link	E751020	1.00
E264418	link	E018478	1.00
E018478	link	E264418	1.00
E712653	link	E857548	1.00
E857548	link	E712653	1.00
E983644	link	E818181	1.00
E818181	link	E983644	1.00
E089325	link	E157974	1.00
E157974	link	E089325	1.00
E508188	link	E377431	1.00
E377431	link	E508188	1.00
E103651	link	E597219	1.00
E597219	link	E103651	1.00
E377469	link	E854690	1.00
E854690	link	E377469	1.00
E336992	link	E924962	1.00
E924962	link	E336992	1.00
E842917	link	E019457	1.00
E019457	link	E842917	1.00
E078970	link	E127673	1.00
E127673	link	E078970	1.00
E545935	link	E261159	1.00
E261159	link	E545935	1.00
E095454	link	E706277	1.00
E706277	link	E095454	1.00
E287031	link	E262344	1.00
E262344	link	E287031	1.00
E236805	link	E686555	1.00
E686555	link	E236805	1.00
E509338	link	E003412	1.00
E003412	link	E509338	1.00
E118339	link	E258485	1.00
E258485	link	E118339	1.00
E280487	link	E147196	1.00
E147196	link	E280487	1.00
E450473	link	E882209	1.00
E882209	link	E450473	1.00
E557434	link	E238965	1.00
E238965	link	E557434	1.00
E202793	link	E827852	1.00
E827852	link	E202793	1.00
E169982	link	E450383	1.00
E450383	link	E169982	1.00
E390564	link	E132929	1.00
E132929	link	E390564	1.00
E184493	link	E338950	1.00
E338950	link	E184493	1.00
E113516	link	E646872	1.00
E646872	link	E113516	1.00
E881870	link	E597275	1.00
E597275	link	E881870	1.00
E801681	link	E727860	1.00
E727860	link	E801681	1.00
E626980	link	E605696	1.00
E605696	link	E626980	1.00
E964320	link	E047977	1.00
E047977	link	E964320	1.00
E921653	link	E406177	1.00
E406177	link	E921653	1.00
E531695	link	E804385	1.00
E804385	link	E531695	1.00
E055855	link	E331444	1.00
E331444	link	E055855	1.00
E999169	link	E176720	1.00
E176720	link	E999169	1.00
E617875	link	E573305	1.00
E573305	link	E617875	1.00
E184572	link	E817167	1.00
E817167	link	E184572	1.00
E674193	link	E716268	1.00
E716268	link	E674193	1.00
E478076	link	E891576	1.00
E891576	link	E478076	1.00
E078962	link	E604691	1.00
E604691	link	E078962	1.00
E216711	link	E641026	1.00
E641026	link	E216711	1.00
E201204	link	E590366	1.00
E590366	link	E201204	1.00
E708393	link	E525942	1.00
E525942	link	E708393	1.00
E199057	link	E718225	1.00
E718225	link	E199057	1.00
E478178	link	E689852	1.00
E689852	link	E478178	1.00
E074515	link	E411214	1.00
E411214	link	E074515	1.00
E218630	link	E797026	1.00
E797026	link	E218630	1.00
E994400	link	E779659	1.00
E779659	link	E994400	1.00
E740060	link	E210477	1.00
E210477	link	E740060	1.00
E463565	link	E790050	1.00
E790050	link	E463565	1.00
E988919	link	E350312	1.00
E350312	link	E988919	1.00
E999868	link	E699006	1.00
E699006	link	E999868	1.00
E021670	link	E920123	1.00
E920123	link	E021670	1.00
E256229	link	E059264	1.00
E059264	link	E256229	1.00
E150398	link	E727024	1.00
E727024	link	E150398	1.00
E319955	link	E790154	1.00
E790154	link	E319955	1.00
E082722	link	E805677	1.00
E805677	link	E082722	1.00
E072852	link	E717816	1.00
E717816	link	E072852	1.00
E503484	link	E825997	1.00
E825997	link	E503484	1.00
E661847	link	E618483	1.00
E618483	link	E661847	1.00
E385836	link	E684608	1.00
E684608	link	E385836	1.00
E876398	link	E721491	1.00
E721491	link	E876398	1.00
E968078	link	E457508	1.00
E457508	link	E968078	1.00
