E968120	link	E938055	1.00
E938055	link	E968120	1.00
E685993	link	E567658	1.00
E567658	link	E685993	1.00
E218061	link	E519869	1.00
E519869	link	E218061	1.00
E164075	link	E595585	1.00
E595585	link	E164075	1.00
E150646	link	E082553	1.00
E082553	link	E150646	1.00
E189341	link	E744124	1.00
E744124	link	E189341	1.00
E742710	link	E722385	1.00
E722385	link	E742710	1.00
E083563	link	E891112	1.00
E891112	link	E083563	1.00
E015948	link	E379509	1.00
E379509	link	E015948	1.00
E627916	link	E977659	1.00
E977659	link	E627916	1.00
E353718	link	E908739	1.00
E908739	link	E353718	1.00
E414623	link	E448840	1.00
E448840	link	E414623	1.00
E766953	link	E137269	1.00
E137269	link	E766953	1.00
E193540	link	E580613	1.00
E580613	link	E193540	1.00
E320449	link	E795475	1.00
E795475	link	E320449	1.00
E922522	link	E673007	1.00
E673007	link	E922522	1.00
E587080	link	E168979	1.00
E168979	link	E587080	1.00
E041189	link	E162047	1.00
E162047	link	E041189	1.00
E210593	link	E012802	1.00
E012802	link	E210593	1.00
E224533	link	E524772	1.00
E524772	link	E224533	1.00
E418673	link	E044971	1.00
E044971	link	E418673	1.00
E093819	link	E276204	1.00
E276204	link	E093819	1.00
E127606	link	E462519	1.00
E462519	link	E127606	1.00
E433232	link	E358072	1.00
E358072	link	E433232	1.00
E277058	link	E306629	1.00
E306629	link	E277058	1.00
E572186	link	E903514	1.00
E903514	link	E572186	1.00
E913232	link	E711693	1.00
E711693	link	E913232	1.00
E904904	link	E357380	1.00
E357380	link	E904904	1.00
E071469	link	E305305	1.00
E305305	link	E071469	1.00
E932604	link	E066646	1.00
E066646	link	E932604	1.00
E814965	link	E553530	1.00
E553530	link	E814965	1.00
E337495	link	E911120	1.00
E911120	link	E337495	1.00
E135295	link	E070003	1.00
E070003	link	E135295	1.00
E330788	link	E872119	1.00
E872119	link	E330788	1.00
E230254	link	E766515	1.00
E766515	link	E230254	1.00
E536702	link	E606971	1.00
E606971	link	E536702	1.00
E789475	link	E011468	1.00
E011468	link	E789475	1.00
E782589	link	E583815	1.00
E583815	link	E782589	1.00
E090418	link	E541619	1.00
E541619	link	E090418	1.00
E887089	link	E412805	1.00
E412805	link	E887089	1.00
E364171	link	E623144	1.00
E623144	link	E364171	1.00
E679694	link	E004988	1.00
E004988	link	E679694	1.00
E306223	link	E280222	1.00
E280222	link	E306223	1.00
E122219	link	E270624	1.00
E270624	link	E122219	1.00
E602568	link	E485573	1.00
E485573	link	E602568	1.00
E324305	link	E605810	1.00
E605810	link	E324305	1.00
E285195	link	E557619	1.00
E557619	link	E285195	1.00
E165413	link	E460912	1.00
E460912	link	E165413	1.00
E937516	link	E978222	1.00
E978222	link	E937516	1.00
E721106	link	E636941	1.00
E636941	link	E721106	1.00
E028716	link	E920918	1.00
E920918	link	E028716	1.00
E988354	link	E563601	1.00
E563601	link	E988354	1.00
E284088	link	E140139	1.00
E140139	link	E284088	1.00
E804156	link	E897220	1.00
E897220	link	E804156	1.00
E150699	link	E155718	1.00
E155718	link	E150699	1.00
E685302	link	E936554	1.00
E936554	link	E685302	1.00
E368247	link	E087928	1.00
E087928	link	E368247	1.00
E359809	link	E078529	1.00
E078529	link	E359809	1.00
E492502	link	E383777	1.00
E383777	link	E492502	1.00
E612593	link	E993315	1.00
E993315	link	E612593	1.00
E105097	link	E299621	1.00
E299621	link	E105097	1.00
E523296	link	E683363	1.00
E683363	link	E523296	1.00
E829331	link	E584374	1.00
E584374	link	E829331	1.00
E889448	link	E601091	1.00
E601091	link	E889448	1.00
E137753	link	E213663	1.00
E213663	link	E137753	1.00
E453215	link	E924409	1.00
E924409	link	E453215	1.00
E987633	link	E277796	1.00
E277796	link	E987633	1.00
E958034	link	E681931	1.00
E681931	link	E958034	1.00
E097048	link	E265371	1.00
E265371	link	E097048	1.00
E660863	link	E563168	1.00
E563168	link	E660863	1.00
E618900	link	E521347	1.00
E521347	link	E618900	1.00
E841351	link	E289323	1.00
E289323	link	E841351	1.00
E023144	link	E939904	1.00
E939904	link	E023144	1.00
E613394	link	E101447	1.00
E101447	link	E613394	1.00
E596099	link	E651108	1.00
E651108	link	E596099	1.00
E644379	link	E629207	1.00
E629207	link	E644379	1.00
E117569	link	E519669	1.00
E519669	link	E117569	1.00
E209664	link	E748481	1.00
E748481	link	E209664	1.00
E026455	link	E245139	1.00
E245139	link	E026455	1.00
E585478	link	E853396	1.00
E853396	link	E585478	1.00
E331993	link	E755429	1.00
E755429	link	E331993	1.00
E992818	link	E214154	1.00
E214154	link	E992818	1.00
E023350	link	E698448	1.00
E698448	link	E023350	1.00
E566043	link	E773515	1.00
E773515	link	E566043	1.00
E321772	link	E413355	1.00
E413355	link	E321772	1.00
E045104	link	E716636	1.00
E716636	link	E045104	1.00
E434533	link	E705103	1.00
E705103	link	E434533	1.00
E713332	link	E369373	1.00
E369373	link	E713332	1.00
E588943	link	E202867	1.00
E202867	link	E588943	1.00
E789794	link	E480042	1.00
E480042	link	E789794	1.00
E938527	link	E621455	1.00
E621455	link	E938527	1.00
E757519	link	E247874	1.00
E247874	link	E757519	1.00
E818288	link	E840595	1.00
E840595	link	E818288	1.00
E033457	link	E526954	1.00
E526954	link	E033457	1.00
E899665	link	E345116	1.00
E345116	link	E899665	1.00
E571445	link	E021956	1.00
E021956	link	E571445	1.00
E270291	link	E179353	1.00
E179353	link	E270291	1.00
E108080	link	E662716	1.00
E662716	link	E108080	1.00
E343142	link	E736596	1.00
E736596	link	E343142	1.00
E335827	link	E198747	1.00
E198747	link	E335827	1.00
E304429	link	E588118	1.00
E588118	link	E304429	1.00
E804863	link	E997473	1.00
E997473	link	E804863	1.00
E435326	link	E979179	1.00
E979179	link	E435326	1.00
E682918	link	E186835	1.00
E186835	link	E682918	1.00
E587581	link	E005620	1.00
E005620	link	E587581	1.00
E728813	link	E495282	1.00
E495282	link	E728813	1.00
E515048	link	E528686	1.00
E528686	link	E515048	1.00
E464914	link	E780106	1.00
E780106	link	E464914	1.00
E646282	link	E318174	1.00
E318174	link	E646282	1.00
E382985	link	E497571	1.00
E497571	link	E382985	1.00
E140930	link	E470331	1.00
E470331	link	E140930	1.00
E907230	link	E686782	1.00
E686782	link	E907230	1.00
E175823	link	E736576	1.00
E736576	link	E175823	1.00
E025969	link	E871377	1.00
E871377	link	E025969	1.00
E142722	link	E956147	1.00
E956147	link	E142722	1.00
E269887	link	E444903	1.00
E444903	link	E269887	1.00
E973153	link	E024340	1.00
E024340	link	E973153	1.00
E289214	link	E794362	1.00
E794362	link	E289214	1.00
E511818	link	E542783	1.00
E542783	link	E511818	1.00
E663488	link	E802747	1.00
E802747	link	E663488	1.00
E642537	link	E651716	1.00
E651716	link	E642537	1.00
E421866	link	E918576	1.00
E918576	link	E421866	1.00
E872685	link	E449405	1.00
E449405	link	E872685	1.00
E042176	link	E182386	1.00
E182386	link	E042176	1.00
E261702	link	E515490	1.00
E515490	link	E261702	1.00
E790387	link	E825094	1.00
E825094	link	E790387	1.00
E483842	link	E950635	1.00
E950635	link	E483842	1.00
E268208	link	E735973	1.00
E735973	link	E268208	1.00
E596083	link	E942121	1.00
E942121	link	E596083	1.00
E327309	link	E117502	1.00
E117502	link	E327309	1.00
E981782	link	E870367	1.00
E870367	link	E981782	1.00
E332754	link	E573252	1.00
E573252	link	E332754	1.00
E202504	link	E727612	1.00
E727612	link	E202504	1.00
E453754	link	E122778	1.00
E122778	link	E453754	1.00
E622026	link	E905743	1.00
E905743	link	E622026	1.00
E797489	link	E130677	1.00
E130677	link	E797489	1.00
E498283	link	E656364	1.00
E656364	link	E498283	1.00
E265527	link	E959349	1.00
E959349	link	E265527	1.00
E220582	link	E829209	1.00
E829209	link	E220582	1.00
E238680	link	E922296	1.00
E922296	link	E238680	1.00
E641292	link	E664735	1.00
E664735	link	E641292	1.00
E160337	link	E085943	1.00
E085943	link	E160337	1.00
E064391	link	E922497	1.00
E922497	link	E064391	1.00
E311665	link	E699763	1.00
E699763	link	E311665	1.00
E306765	link	E804021	1.00
E804021	link	E306765	1.00
E476841	link	E206197	1.00
E206197	link	E476841	1.00
E807073	link	E222153	1.00
E222153	link	E807073	1.00
E344053	link	E174405	1.00
E174405	link	E344053	1.00
E046565	link	E644233	1.00
E644233	link	E046565	1.00
E422023	link	E779861	1.00
E779861	link	E422023	1.00
E648006	link	E117537	1.00
E117537	link	E648006	1.00
E117844	link	E534117	1.00
E534117	link	E117844	1.00
E420412	link	E822662	1.00
E822662	link	E420412	1.00
E498177	link	E331023	1.00
E331023	link	E498177	1.00
E370681	link	E318306	1.00
E318306	link	E370681	1.00
E017930	link	E967525	1.00
E967525	link	E017930	1.00
E139589	link	E053451	1.00
E053451	link	E139589	1.00
E305046	link	E051747	1.00
E051747	link	E305046	1.00
E216418	link	E964140	1.00
E964140	link	E216418	1.00
E935448	link	E991615	1.00
E991615	link	E935448	1.00
E377525	link	E342541	1.00
E342541	link	E377525	1.00
E883724	link	E178074	1.00
E178074	link	E883724	1.00
E828422	link	E812411	1.00
E812411	link	E828422	1.00
E129476	link	E109460	1.00
E109460	link	E129476	1.00
E411496	link	E751757	1.00
E751757	link	E411496	1.00
E422895	link	E458094	1.00
E458094	link	E422895	1.00
E641202	link	E119401	1.00
E119401	link	E641202	1.00
